projects/TP3/Punto_3c/out/Punto_3c.elf:1a001354 000000a4 t uartProcessIRQ
projects/TP3/Punto_3c/out/Punto_3c.elf:100000f8 00000004 b rxIsrCallbackUART0
projects/TP3/Punto_3c/out/Punto_3c.elf:100000fc 00000004 b rxIsrCallbackUART2
projects/TP3/Punto_3c/out/Punto_3c.elf:10000100 00000004 b rxIsrCallbackUART3
projects/TP3/Punto_3c/out/Punto_3c.elf:10000104 00000004 b txIsrCallbackUART0
projects/TP3/Punto_3c/out/Punto_3c.elf:10000108 00000004 b txIsrCallbackUART2
projects/TP3/Punto_3c/out/Punto_3c.elf:1000010c 00000004 b txIsrCallbackUART3
projects/TP3/Punto_3c/out/Punto_3c.elf:1a0020e8 00000048 t lpcUarts
projects/TP3/Punto_3c/out/Punto_3c.elf:100000d0 00000008 b button1
projects/TP3/Punto_3c/out/Punto_3c.elf:100000d8 00000008 b button2
projects/TP3/Punto_3c/out/Punto_3c.elf:100000e0 00000008 b button3
projects/TP3/Punto_3c/out/Punto_3c.elf:100000e8 00000008 b button4
projects/TP3/Punto_3c/out/Punto_3c.elf:1a000614 00000044 t Board_LED_Init
projects/TP3/Punto_3c/out/Punto_3c.elf:1a000658 00000040 t Board_TEC_Init
projects/TP3/Punto_3c/out/Punto_3c.elf:1a000698 00000040 t Board_GPIO_Init
projects/TP3/Punto_3c/out/Punto_3c.elf:1a0006d8 00000030 t Board_ADC_Init
projects/TP3/Punto_3c/out/Punto_3c.elf:1a000708 00000038 t Board_SPI_Init
projects/TP3/Punto_3c/out/Punto_3c.elf:1a000740 00000024 t Board_I2C_Init
projects/TP3/Punto_3c/out/Punto_3c.elf:1a001f74 00000008 t GpioButtons
projects/TP3/Punto_3c/out/Punto_3c.elf:1a001f7c 0000000c t GpioLeds
projects/TP3/Punto_3c/out/Punto_3c.elf:1a001f88 00000012 t GpioPorts
projects/TP3/Punto_3c/out/Punto_3c.elf:1a001fa0 00000004 t InitClkStates
projects/TP3/Punto_3c/out/Punto_3c.elf:1a001fa4 00000074 t pinmuxing
projects/TP3/Punto_3c/out/Punto_3c.elf:1a000870 0000002c t Chip_UART_GetIndex
projects/TP3/Punto_3c/out/Punto_3c.elf:1a002018 00000008 t UART_BClock
